"aquaticSiteType","siteID.x","namedLocation.x","collectDate.x","eventID","parentSampleID","sampleID","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","plantSurfaceArea","fieldSampleVolume","labSampleVolume","preservativeVolume","domainFilterVolume","ashMassDataQF","adjAshFreeDryMass"
"stream","BIGC","BIGC.AOS.reach",2021-07-13 16:00:00,"BIGC.20210713","BIGC.20210713.EPILITHON.1","BIGC.20210713.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,2,NA,4e-04
"stream","BIGC","BIGC.AOS.reach",2021-07-13 16:00:00,"BIGC.20210713","BIGC.20210713.EPIPSAMMON.3","BIGC.20210713.EPIPSAMMON.3.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0071
"stream","BIGC","BIGC.AOS.reach",2021-07-13 16:00:00,"BIGC.20210713","BIGC.20210713.EPIPSAMMON.4","BIGC.20210713.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,142,NA,NA,2,NA,0.0079
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPIPSAMMON.4","BIGC.20210927.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,138,NA,NA,4,NA,0.0031
"stream","BIGC","BIGC.AOS.S2",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.SESTON.1","BIGC.20210927.SESTON.1.AFDM.1","run","seston","grab",NA,"sand",NA,2000,NA,NA,500,NA,0.0016
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPIPSAMMON.3","BIGC.20210927.EPIPSAMMON.3.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,130,NA,NA,4,NA,0.0037
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPILITHON.1","BIGC.20210927.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,6e-04
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPIPSAMMON.1","BIGC.20210927.EPIPSAMMON.1.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,128,NA,NA,2,NA,0.0024
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPILITHON.3","BIGC.20210927.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPILITHON.2","BIGC.20210927.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPIPSAMMON.5","BIGC.20210927.EPIPSAMMON.5.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,134,NA,NA,3,NA,0.0019
"stream","BIGC","BIGC.AOS.reach",2021-09-27 16:42:00,"BIGC.20210927","BIGC.20210927.EPIPSAMMON.2","BIGC.20210927.EPIPSAMMON.2.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0042
"stream","BIGC","BIGC.AOS.S2",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.SESTON.9","BIGC.20220404.SESTON.9.AFDM.1","run","seston","grab",NA,"sand",NA,2000,NA,NA,250,NA,4e-04
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPIPSAMMON.2","BIGC.20220404.EPIPSAMMON.2.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,140,NA,NA,3,NA,0.0045
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPIPSAMMON.1","BIGC.20220404.EPIPSAMMON.1.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,144,NA,NA,3,NA,0.002
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPILITHON.1","BIGC.20220404.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,3,NA,2e-04
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPILITHON.2","BIGC.20220404.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,150,NA,NA,3,NA,0.0015
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPIPSAMMON.5","BIGC.20220404.EPIPSAMMON.5.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,128,NA,NA,2,NA,0.0116
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPILITHON.3","BIGC.20220404.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,3,NA,0.0013
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPIPSAMMON.3","BIGC.20220404.EPIPSAMMON.3.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,130,NA,NA,3,NA,0.001
"stream","BIGC","BIGC.AOS.reach",2022-04-04 18:14:00,"BIGC.20220404","BIGC.20220404.EPIPSAMMON.4","BIGC.20220404.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,134,NA,NA,3,NA,0.0103
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPIPSAMMON.2","BIGC.20220726.EPIPSAMMON.2.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,8,NA,0.0088
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPILITHON.1","BIGC.20220726.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,0.0029
"stream","BIGC","BIGC.AOS.S2",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.SESTON.9","BIGC.20220726.SESTON.9.AFDM.1","run","seston","grab",NA,"sand",NA,2000,NA,NA,500,NA,8e-04
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPILITHON.3","BIGC.20220726.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,0.004
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPILITHON.2","BIGC.20220726.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,0.0019
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPIPSAMMON.5","BIGC.20220726.EPIPSAMMON.5.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,128,NA,NA,6,NA,0.0125
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPIPSAMMON.1","BIGC.20220726.EPIPSAMMON.1.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,4,NA,0.0021
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPIPSAMMON.4","BIGC.20220726.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,132,NA,NA,8,NA,0.0112
"stream","BIGC","BIGC.AOS.reach",2022-07-26 16:53:00,"BIGC.20220726","BIGC.20220726.EPIPSAMMON.3","BIGC.20220726.EPIPSAMMON.3.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,128,NA,NA,8,NA,0.0073
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPILITHON.2","BIGC.20221003.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,7,NA,1e-04
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPIPSAMMON.1","BIGC.20221003.EPIPSAMMON.1.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,3,NA,0.0021
"stream","BIGC","BIGC.AOS.S2",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.SESTON.9","BIGC.20221003.SESTON.9.AFDM.1","run","seston","grab",NA,"sand",NA,2000,NA,NA,500,NA,9e-04
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPILITHON.3","BIGC.20221003.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,7,NA,1e-04
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPIPSAMMON.3","BIGC.20221003.EPIPSAMMON.3.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,132,NA,NA,7,NA,0.0017
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPIPSAMMON.4","BIGC.20221003.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,136,NA,NA,7,NA,6e-04
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPIPSAMMON.2","BIGC.20221003.EPIPSAMMON.2.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,3,NA,0.0184
"stream","BIGC","BIGC.AOS.reach",2022-10-03 17:52:00,"BIGC.20221003","BIGC.20221003.EPIPSAMMON.5","BIGC.20221003.EPIPSAMMON.5.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,129,NA,NA,7,NA,0.0012
"stream","BIGC","BIGC.AOS.reach",2023-07-12 17:49:00,"BIGC.20230712","BIGC.20230712.EPILITHON.2","BIGC.20230712.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,7,NA,9e-04
"stream","BIGC","BIGC.AOS.reach",2023-07-12 17:49:00,"BIGC.20230712","BIGC.20230712.EPIPSAMMON.1","BIGC.20230712.EPIPSAMMON.1.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,1e-04
"stream","BIGC","BIGC.AOS.reach",2023-07-12 17:49:00,"BIGC.20230712","BIGC.20230712.EPILITHON.1","BIGC.20230712.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,7,NA,6e-04
"stream","BIGC","BIGC.AOS.reach",2023-07-12 17:49:00,"BIGC.20230712","BIGC.20230712.EPIPSAMMON.2","BIGC.20230712.EPIPSAMMON.2.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,6e-04
"stream","BIGC","BIGC.AOS.reach",2023-07-12 17:49:00,"BIGC.20230712","BIGC.20230712.EPIPSAMMON.4","BIGC.20230712.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0017
"stream","BIGC","BIGC.AOS.reach",2023-07-12 17:49:00,"BIGC.20230712","BIGC.20230712.EPIPSAMMON.5","BIGC.20230712.EPIPSAMMON.5.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0012
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPIPSAMMON.4","BIGC.20231003.EPIPSAMMON.4.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0017
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPIPSAMMON.2","BIGC.20231003.EPIPSAMMON.2.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0012
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPIPSAMMON.5","BIGC.20231003.EPIPSAMMON.5.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.002
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPIPSAMMON.1","BIGC.20231003.EPIPSAMMON.1.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,0.0011
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPIPSAMMON.3","BIGC.20231003.EPIPSAMMON.3.AFDM.1","run","epipsammon","grab",0.005938,"sand",NA,125,NA,NA,2,NA,9e-04
"stream","BIGC","BIGC.AOS.S2",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.SESTON.9","BIGC.20231003.SESTON.9.AFDM.1","pool","seston","grab",NA,"sand",NA,1000,NA,NA,2,NA,8e-04
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPILITHON.1","BIGC.20231003.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,2,NA,3e-04
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPILITHON.2","BIGC.20231003.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,2,NA,4e-04
"stream","BIGC","BIGC.AOS.reach",2023-10-03 17:44:00,"BIGC.20231003","BIGC.20231003.EPILITHON.3","BIGC.20231003.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,2,NA,3e-04
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.6","TECR.20190731.EPILITHON.6.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,172,NA,NA,10,NA,6e-04
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.5","TECR.20190731.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,6e-04
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.7","TECR.20190731.EPILITHON.7.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,130,NA,NA,10,NA,2e-04
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.8","TECR.20190731.EPILITHON.8.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,130,NA,NA,10,NA,0
"stream","TECR","TECR.AOS.S2",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.SESTON.1","TECR.20190731.SESTON.1.AFDM.1","pool","seston","grab",NA,"cobble",NA,1000,NA,NA,500,NA,4e-04
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.3","TECR.20190731.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,10,NA,0.0013
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.2","TECR.20190731.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,10,NA,2e-04
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.4","TECR.20190731.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,10,NA,0.0012
"stream","TECR","TECR.AOS.reach",2019-07-31 15:06:00,"TECR.20190731","TECR.20190731.EPILITHON.1","TECR.20190731.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,10,NA,7e-04
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.1","TECR.20190924.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,10,NA,8e-04
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.5","TECR.20190924.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,10,NA,0.0014
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.2","TECR.20190924.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,150,NA,NA,10,NA,7e-04
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.8","TECR.20190924.EPILITHON.8.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,160,NA,NA,10,NA,0.0032
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.4","TECR.20190924.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,225,NA,NA,10,NA,0.0011
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.7","TECR.20190924.EPILITHON.7.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,151,NA,NA,10,NA,0.0022
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.6","TECR.20190924.EPILITHON.6.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,130,NA,NA,10,NA,1e-04
"stream","TECR","TECR.AOS.S2",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.SESTON.1","TECR.20190924.SESTON.1.AFDM.1","pool","seston","grab",NA,"cobble",NA,2000,NA,NA,1000,NA,2e-04
"stream","TECR","TECR.AOS.reach",2019-09-24 16:30:00,"TECR.20190924","TECR.20190924.EPILITHON.3","TECR.20190924.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,10,NA,9e-04
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.8","TECR.20210505.EPILITHON.8.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,129,NA,NA,4,NA,7e-04
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.2","TECR.20210505.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,1e-04
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.3","TECR.20210505.EPILITHON.3.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,145,NA,NA,8,NA,3e-04
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.5","TECR.20210505.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,0.0322
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.6","TECR.20210505.EPILITHON.6.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,8,NA,1e-04
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.7","TECR.20210505.EPILITHON.7.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,1e-04
"stream","TECR","TECR.AOS.reach",2021-05-05 16:17:00,"TECR.20210505","TECR.20210505.EPILITHON.4","TECR.20210505.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,8,NA,5e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.6","TECR.20210720.EPILITHON.6.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,6,NA,8e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.8","TECR.20210720.EPILITHON.8.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,6,NA,6e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.4","TECR.20210720.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.001
"stream","TECR","TECR.AOS.S2",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.SESTON.9","TECR.20210720.SESTON.9.AFDM.1","pool","seston","grab",NA,"cobble",NA,2000,NA,NA,1000,NA,3e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.1","TECR.20210720.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,126,NA,NA,6,NA,5e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.2","TECR.20210720.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,8e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.5","TECR.20210720.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0013
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.3","TECR.20210720.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,4e-04
"stream","TECR","TECR.AOS.reach",2021-07-20 16:35:00,"TECR.20210720","TECR.20210720.EPILITHON.7","TECR.20210720.EPILITHON.7.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,168,NA,NA,6,NA,8e-04
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.3","TECR.20210920.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0018
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.7","TECR.20210920.EPILITHON.7.AFDM.1","riffle","epilithon","scrub",0.002406,"bedrock",NA,125,NA,NA,8,NA,9e-04
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.1","TECR.20210920.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0014
"stream","TECR","TECR.AOS.S2",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.SESTON.9","TECR.20210920.SESTON.9.AFDM.1","pool","seston","grab",NA,"cobble",NA,2000,NA,NA,250,NA,0.044
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.8","TECR.20210920.EPILITHON.8.AFDM.1","riffle","epilithon","scrub",0.002406,"bedrock",NA,125,NA,NA,6,NA,0.0029
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.2","TECR.20210920.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,8e-04
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.6","TECR.20210920.EPILITHON.6.AFDM.1","riffle","epilithon","scrub",0.002406,"bedrock",NA,125,NA,NA,8,NA,0.0011
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.5","TECR.20210920.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,8e-04
"stream","TECR","TECR.AOS.reach",2021-09-20 18:49:00,"TECR.20210920","TECR.20210920.EPILITHON.4","TECR.20210920.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,9e-04
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.3","TECR.20220504.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,9,NA,0.0021
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.6","TECR.20220504.EPILITHON.6.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,9,NA,0.0017
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.1","TECR.20220504.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,9,NA,0.0027
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.5","TECR.20220504.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,9,NA,0.0035
"stream","TECR","TECR.AOS.S2",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.SESTON.9","TECR.20220504.SESTON.9.AFDM.1","pool","seston","grab",NA,"cobble",NA,2000,NA,NA,1000,NA,8e-04
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.7","TECR.20220504.EPILITHON.7.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,9,NA,0.0022
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.4","TECR.20220504.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,9,NA,0.0016
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.8","TECR.20220504.EPILITHON.8.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,6,NA,7e-04
"stream","TECR","TECR.AOS.reach",2022-05-04 17:40:00,"TECR.20220504","TECR.20220504.EPILITHON.2","TECR.20220504.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,9,NA,0.0029
"stream","TECR","TECR.AOS.reach",2022-08-01 18:08:00,"TECR.20220801","TECR.20220801.EPILITHON.7","TECR.20220801.EPILITHON.7.AFDM.1","riffle","epilithon_largeSubstrate","scrub",0.00608,"bedrock",NA,125,NA,NA,7,NA,7e-04
